Id_Cancion ,Id_Artista,Id_Genero,NombreCancion,FechaLanzamiento
4368,2007,12,I'm Alive,29/10/2008
4369,2007,19,On a Carousel,
4370,2008,6,Have I the Right,28/12/2009
4371,2009,13,Sea of Love,16/11/2006
4372,2010,19,Caravan of Love,10/2/2018
4373,2011,11,Don't You Want Me,17/5/2001
,2011,3,Human,
4375,2011,6,Mirror Man,2/1/2015
4376,2011,5,(Keep Feeling) Fascination,8/12/2002
4377,2012,17,Tears On My Pillow,11/10/2013
4378,2013,19,"We Three (My Echo, My Shadow & Me)",23/9/2021
4379,2013,1,To Each His Own,
4380,2013,3,The Gypsy,23/9/2007
4381,2013,4,You're Breakin' My Heart,25/7/2019
4382,2013,6,Whispering Grass (Don't Tell the Trees),30/8/2013
4383,2013,17,If I Didn't Care,31/7/2006
4384,2013,4,I Don't Want to Set the World On Fire,31/3/2018
4385,2013,12,When The Swallows Come Back to Capistrano,11/9/2002
4386,2013,10,Maybe,
4387,2014,15,Twist & Shout,1/5/2002
4388,2014,2,That Lady,
,2014,16,It's Your Thing,10/3/2003
4390,2015,,I Want You Back,
4391,2015,,I'll Be There,2/6/2003
4392,2015,10,ABC,18/12/2019
4393,2015,6,The Love You Save,22/10/2017
4394,2015,10,Never Can Say Goodbye,17/3/2004
4395,2015,3,Shake Your Body (Down to the Ground),25/7/2003
4396,2015,15,Dancing Machine,19/4/2015
,2016,15,State of Shock,9/2/2001
4398,2017,14,A Town Called Malice,8/4/2013
4399,2018,15,"Sally, Go 'Round the Roses",
4400,2019,2,Ruby,5/2/2024
4401,2020,6,When,10/9/2007
4402,2021,14,Human,12/11/2012
4403,2021,20,Somebody Told Me,21/9/2009
4404,2021,8,Mr Brightside,4/10/2011
4405,2021,,When You Were Young,11/6/2017
4406,2022,2,Tom Dooley,12/3/2023
4407,2023,18,Lola,16/12/2015
4408,2023,12,Sunny Afternoon,28/6/2001
4409,2023,1,You Really Got Me,14/2/2015
4410,2023,14,Waterloo Sunset,10/9/2007
4411,2023,1,All Day & All of the Night,10/5/2023
4412,2023,13,Tired of Waiting For You,2/10/2002
4413,2023,13,Dedicated Follower of Fashion,1/6/2014
4414,2024,3,My Sharona,14/1/2023
4415,2025,15,Everybody's Got to Learn Sometime,28/10/2011
4416,2026,16,Walk Away Renee,5/6/2012
4417,2027,17,Green Tambourine,14/7/2007
4418,2028,15,High,2/4/2017
4419,2029,9,Monday Monday,25/4/2014
4420,2029,7,California Dreamin',24/9/2010
4421,2029,3,Dedicated to the One I Love,16/5/2006
4422,2029,11,I Saw Her Again,
4423,2029,7,Creeque Alley,26/3/2002
4424,2030,15,Kiss & Say Goodbye,6/3/2009
4425,2030,10,Shining Star,14/6/2019
4426,2031,12,If You Tolerate This Your Children Will Be Next,5/4/2010
4427,2032,17,Only One Woman,17/1/2022
4428,2033,9,Blue Moon,1/10/2021
4429,2034,20,Please Mr Postman,
4430,2035,14,Hang On Sloopy,25/4/2016
4431,2036,2,Paper Doll,5/6/2004
4432,2036,11,You Always Hurt the One You Love,27/8/2023
4433,2036,9,The Glow-Worm,23/10/2011
4434,2036,17,Daddy's Little Girl,15/1/2015
4435,2037,18,A Groovy Kind of Love,20/12/2012
4436,2038,4,Love Machine,27/9/2021
4437,2038,14,The Tracks of My Tears,12/6/2008
4438,2038,19,You Really Got a Hold on Me,30/3/2011
4439,2039,6,The Pushbike Song,23/7/2004
4440,2040,2,I'm a Believer,10/1/2011
4441,2040,15,Daydream Believer,10/2/2018
4442,2040,10,"A Little Bit Me, a Little Bit You",
4443,2040,3,Last Train to Clarksville,19/11/2014
4444,2040,20,Pleasant Valley Sunday,17/1/2001
4445,2040,3,Valleri,30/7/2000
4446,2041,17,Nights in White Satin,
4447,2041,16,Question,11/8/2019
4448,2041,14,Go Now,15/10/2016
4449,2042,16,Little Bit O' Soul,24/1/2007
4450,2043,7,You Get What You Give,15/1/2000
4451,2044,16,I'd Like to Teach the World to Sing,29/8/2015
4452,2044,18,Beg Steal Or Borrow,2/1/2001
4453,2045,17,Bread & Butter,23/11/2003
4454,2046,1,Nasty Girl,1/3/2010
4455,2047,4,Love Train,31/8/2008
4456,2047,1,Back Stabbers,8/11/2008
4457,2047,8,For The Love of Money,2/5/2014
4458,2047,5,Use Ta Be My Girl,10/11/2003
4459,2047,,I Love Music,18/10/2002
4460,2048,2,Crying in the Chapel,12/1/2005
4461,2049,12,South Street,30/9/2007
4462,2050,4,Crazy Horses,10/11/2008
4463,2050,4,One Bad Apple,17/11/2007
4464,2050,12,Down By the Lazy River,22/6/2015
4465,2050,14,Yo-yo,23/9/2001
4466,2051,,Boom Boom Boom,
4467,2051,6,Don't Stop (Wiggle Wiggle),26/9/2020
4468,2052,2,I Think I Love You,20/10/2012
4469,2052,8,Doesn't Somebody Want To Be Wanted,27/5/2021
4470,2053,16,Earth Angel,14/8/2019
4471,2054,6,West End Girls,11/12/2003
4472,2054,15,Always On My Mind,
4473,2054,8,It's a Sin,5/7/2017
4474,2054,17,Go West,19/8/2017
4475,2054,20,Heart,
4476,2054,3,Domino Dancing,23/3/2023
4477,2054,1,So Hard,29/11/2003
4478,2054,16,Suburbia,18/9/2007
4479,2054,15,Being Boring,
4480,2055,10,Dream,8/3/2006
4481,2056,18,Smoke Gets in Your Eyes,17/12/2019
4482,2056,16,Only You (And You Alone),25/1/2024
4483,2056,13,The Great Pretender,20/5/2011
4484,2056,9,My Prayer,26/5/2012
4485,2056,11,Twilight Time,20/6/2008
4486,2057,16,Fire,15/8/2014
4487,2057,18,Slow Hand,
4488,2057,18,Neutron Dance,
4489,2057,6,He's So Shy,28/11/2005
4490,2057,9,Automatic,9/10/2016
4491,2057,7,Jump (For My Love),21/8/2005
4492,2058,5,Every Breath You Take,
4493,2058,20,Every Little Thing She Does is Magic,30/6/2008
4494,2058,2,Don't Stand So Close to Me,
4495,2058,3,"De Do Do Do, De Da Da Da",24/1/2008
4496,2058,16,Roxanne,
4497,2058,12,Message in a Bottle,19/8/2006
4498,2058,4,Wrapped Around Your Finger,12/12/2004
4499,2058,10,King of Pain,24/5/2003
4500,2058,6,Walking On the Moon,3/11/2014
4501,2059,10,Brass In Pocket (I'm Special),16/8/2014
4502,2059,15,I'll Stand By You,
4503,2059,,Back On the Chain Gang,12/11/2021
4504,2060,19,I'm Gonna Be (500 miles),23/1/2003
4505,2061,5,Breathe,21/9/2009
4506,2061,2,Firestarter,26/2/2021
4507,2061,,Smack My Bitch Up,22/1/2017
4508,2061,,No Good (Start the Dance),28/11/2002
4509,2062,3,Don't Cha,6/4/2011
4510,2062,12,Stickwitu,17/12/2015
4511,2062,4,Buttons,17/8/2014
4512,2062,20,I Hate This Part,7/6/2015
4513,2062,3,When I Grow Up,16/4/2004
4514,2063,1,Beep,4/6/2024
4515,2064,19,Silhouettes,24/8/2014
4516,2065,15,You to Me Are Everything,25/2/2015
4517,2066,,I'll Be There For You,11/7/2018
4518,2067,20,Unchained Melody,
4519,2067,20,You've Lost That Lovin' Feelin',27/5/2002
4520,2067,,(You're My) Soul & Inspiration,31/1/2011
4521,2068,4,(I Can't Get No) Satisfaction,19/1/2022
4522,2068,12,Angie,31/7/2013
4523,2068,15,Honky Tonk Woman,21/9/2014
4524,2068,2,Jumpin' Jack Flash,25/8/2009
4525,2068,,Paint it Black,29/8/2009
4526,2068,11,Brown Sugar,29/4/2007
4527,2068,8,Miss You,2/7/2008
4528,2068,6,Get Off of My Cloud,2/9/2019
4529,2068,3,19th Nervous Breakdown,31/10/2000
4530,2068,13,Start Me Up,13/7/2018
4531,2068,14,The Last Time,10/10/2013
4532,2068,4,Ruby Tuesday,29/8/2014
4533,2068,10,Let's Spend the Night Together,19/6/2011
4534,2068,4,Emotional Rescue,28/8/2022
4535,2068,7,Tumbling Dice,25/7/2018
4536,2068,3,Mixed Emotions,1/12/2023
4537,2068,6,Undercover of the Night,27/5/2015
4538,2068,12,Anybody Seen My Baby,1/8/2014
4539,2068,6,Time is On My Side,28/9/2020
4540,2068,4,We Love You,21/2/2023
4541,2068,17,As Tears Go By,2/1/2000
4542,2068,10,"Have You Seen Your Mother, Baby",24/2/2010
4543,2068,,She's a Rainbow,28/10/2010
4544,2068,11,Harlem Shuffle,17/10/2019
4545,2068,3,It's All Over Now,20/4/2001
4546,2068,14,Love is Strong,23/4/2019
4547,2068,5,It's Only Rock 'n' Roll (But I Like It),
4548,2068,17,Waiting On a Friend,22/9/2015
4549,2068,,Going to a Go-Go,12/12/2018
4550,2068,9,Fool to Cry,20/6/2020
4551,2068,3,Street Fighting Man,16/12/2014
4552,2069,7,Talking in Your Sleep,26/11/2001
4553,2070,9,Be My Baby,
4554,2071,18,Walk Right In,
4555,2072,20,Hooked On Classics,2/10/2019
4556,2073,16,Amazing Grace,8/3/2005
4557,2074,20,Sugar Baby Love,20/12/2010
4558,2074,13,Juke Box Jive,27/11/2013
4559,2075,10,Guantanamera,5/4/2015
4560,2076,16,Lily the Pink,6/11/2014
4561,2077,3,I Don't Feel Like Dancin',23/8/2005
4562,2078,19,Wind of Change,4/3/2004
4563,2078,13,Still Loving You,4/6/2002
4564,2079,12,For the First Time,20/1/2019
4565,2079,10,Breakeven,13/3/2011
,2080,2,Hall Of Fame,
4567,2081,17,Needles & Pins,3/7/2001
,2082,2,Georgy Girl,6/5/2018
4569,2082,9,The Carnival is Over,10/6/2000
4570,2082,12,I'll Never Find Another You,
4571,2083,2,God Save the Queen,14/2/2016
4572,2084,,Apache,3/7/2016
,2085,2,Leader of the Pack,19/4/2014
4574,2085,20,Remember (Walkin' in the Sand),9/7/2021
4575,2086,11,Will You Love Me Tomorrow,17/12/2003
,2086,,Soldier Boy,28/3/2008
4577,2086,2,Dedicated to the One I Love,8/4/2018
,2087,6,Get a Job,29/3/2018
4579,2088,1,Do the Bartman,18/1/2001
4580,2089,6,Itchycoo Park,3/8/2012
4581,2089,15,Lazy Sunday,12/10/2006
4582,2090,,1979,8/10/2020
4583,2090,7,"Tonight, Tonight",17/8/2013
4584,2090,10,Bullet With Butterfly Wings,7/2/2021
4585,2091,10,The Smurf Song,18/4/2010
4586,2092,17,Comin' in on a Wing & a Prayer,10/4/2001
4587,2093,20,Tumbling Tumbleweeds,29/7/2017
4588,2094,16,Ghost Town,9/7/2021
4589,2095,7,Two Princes,19/9/2013
4590,2096,,I'll Take You There,13/4/2019
4591,2096,6,Respect Yourself,20/3/2000
4592,2096,,Let's Do It Again,26/7/2009
,2097,13,Stray Cat Strut,3/9/2000
4594,2097,7,Rock This Town,27/7/2021
4595,2098,7,Dry Your Eyes,28/2/2022
4596,2099,7,You Make Me Feel Brand New,31/12/2023
4597,2099,9,Betcha By Golly Wow,
4598,2099,17,I Can't Give You Anything (But My Love),20/2/2011
4599,2100,19,Push the Button,9/3/2020
4600,2100,15,Overload,19/5/2004
4601,2100,20,Hole in the Head,26/10/2015
4602,2100,2,Round Round,
4603,2101,2,Where Did Our Love Go,13/12/2020
4604,2101,13,Baby Love,22/9/2008
4605,2101,,Stop! in the Name of Love,27/3/2001
4606,2101,16,You Can't Hurry Love,13/1/2007
4607,2101,15,(You Keep Me) Hangin' On,29/12/2006
4608,2101,20,Come See About Me,24/8/2011
,2101,,Back in My Arms Again,13/12/2003
4610,2101,17,The Happening,6/1/2005
4611,2101,7,Love is Here & Now You're Gone,27/2/2023
4612,2101,8,I Hear a Symphony,22/9/2023
4613,2102,10,Wipe Out,29/3/2007
4614,2103,15,The Ballroom Blitz,28/8/2017
4615,2103,13,Fox On the Run,3/6/2024
4616,2103,3,Blockbuster,1/10/2011
4617,2103,13,Little Willy,22/8/2000
4618,2103,19,Co-Co,10/4/2009
4619,2103,,Teenage Rampage,
4620,2103,9,Wig-Wam Bam,26/6/2004
4621,2103,9,Action,1/11/2005
4622,2103,18,Hell Raiser,14/12/2018
4623,2103,,Funny Funny,11/2/2003
4624,2103,5,Love is Like Oxygen,1/11/2023
4625,2103,8,Poppa Joe,18/2/2021
4626,2104,2,To Know Him is to Love Him,24/11/2006
4627,2105,15,My Girl,4/4/2012
4628,2105,2,Papa Was a Rolling Stone,9/5/2007
4629,2105,,Just My Imagination (Running Away With Me),11/12/2015
4630,2105,20,I Can't Get Next to You,
4631,2105,15,Ball of Confusion (That's What the World is Today),10/10/2008
4632,2105,3,Ain't Too Proud to Beg,25/2/2022
4633,2106,8,Hold Me Now,19/5/2013
4634,2106,2,Doctor! Doctor!,23/5/2010
4635,2107,,When Will I See You Again?,15/10/2013
4636,2108,8,That's Not My Name,11/8/2005
4637,2109,8,The Lion Sleeps Tonight,6/1/2019
4638,2110,2,Telstar,
4639,2111,13,A Lover's Concerto,10/9/2015
4640,2112,8,Disco Inferno,14/7/2008
4641,2113,10,Silence is Golden,2/2/2016
4642,2113,15,My Little Lady,18/9/2023
4643,2113,13,(Call Me) Number One,24/12/2020
4644,2114,2,Wild Thing,21/12/2022
4645,2114,3,With a Girl Like You,
4646,2114,1,Love is All Around,12/8/2009
4647,2115,11,Happy Together,31/3/2020
4648,2115,16,Elenore,
4649,2115,8,She'd Rather Be With Me,
4650,2116,14,So Much in Love,11/5/2010
4651,2117,12,Smiling Faces Sometimes,12/8/2003
4652,2118,20,Turning Japanese,
4653,2119,13,"Boom, Boom, Boom, Boom",
4654,2119,,We Like to Party!,7/12/2015
4655,2119,3,Shalala Lala,11/12/2006
4656,2120,20,Walk Don't Run,16/2/2009
4657,2121,19,Untouched,26/8/2023
4658,2122,19,Bitter Sweet Symphony,5/3/2004
4659,2123,11,YMCA,12/2/2000
4660,2123,10,In the Navy,11/12/2006
4661,2123,10,Can't Stop the Music,9/3/2002
4662,2123,4,Macho Man,29/5/2017
4663,2124,1,The Sun Ain't Gonna Shine (Anymore),2/9/2014
4664,2125,9,One Headlight,31/5/2009
4665,2126,2,Glad You Came,23/10/2007
4666,2127,19,It's Raining Men,24/11/2003
4667,2128,,On Top of Old Smokey,20/4/2010
4668,2129,9,And the Beat Goes On,28/7/2017
4669,2130,2,7 Nation Army,
4670,2130,,Blue Orchid,30/9/2013
4671,2131,13,My Generation,
4672,2131,11,Won't Get Fooled Again,5/2/2004
4673,2131,6,Happy Jack,7/8/2006
4674,2131,1,I Can See For Miles,22/6/2000
4675,2131,3,Magic Bus,8/9/2009
4676,2131,12,Pinball Wizard,26/9/2011
4677,2131,4,Who Are You?,27/8/2009
4678,2131,,"See Me, Feel Me",20/8/2015
4679,2132,18,For Your Love,12/12/2020
4680,2132,11,Heart Full of Soul,2/8/2007
4681,2133,,Groovin',4/4/2024
4682,2133,5,People Got to Be Free,28/11/2017
4683,2133,5,Good Lovin',1/8/2019
4684,2134,5,Time of the Season,5/9/2011
4685,2134,6,She's Not There,15/5/2007
4686,2135,18,Don't Leave Me This Way,19/11/2017
4687,2136,4,The Boys Are Back in Town,21/10/2008
4688,2136,17,Whisky in the Jar,11/6/2013
4689,2137,6,Semi-Charmed Life,3/9/2022
4690,2138,1,She Blinded Me With Science,10/10/2022
4691,2139,18,Joy to the World,27/10/2000
4692,2139,12,Mama Told Me Not to Come,
,2139,6,Black & White,11/4/2011
4694,2139,19,Shambala,12/4/2019
4695,2139,11,The Show Must Go On,7/4/2015
4696,2140,8,Here Without You,3/11/2009
4697,2140,11,Kryptonite,31/10/2013
4698,2141,,I Think We're Alone Now,15/1/2008
4699,2141,20,Could've Been,8/9/2001
4700,2142,13,The Lion Sleeps Tonight,3/5/2003
4701,2143,15,If We Ever Meet Again,3/7/2002
4702,2144,8,The Way I Are,
4703,2145,13,Give it to Me,
4704,2146,14,Apologize,13/9/2006
4705,2147,10,Rumors,8/11/2018
4706,2148,18,Hurt,
4707,2149,9,One More Try,11/2/2006
4708,2150,9,Why Can't We Live Together?,
4709,2151,6,Chains,2/4/2011
4710,2152,19,I Love to Love,30/1/2011
4711,2153,,What's Love Got to Do With It?,
4712,2153,2,We Don't Need Another Hero (Thunderdome),27/11/2012
4713,2153,8,The Best,8/8/2020
4714,2153,10,I Don't Wanna Fight,21/10/2009
,2153,3,Typical Male,18/12/2014
4716,2153,7,Private Dancer,9/12/2023
4717,2153,20,Goldeneye,9/5/2005
4718,2154,14,Written in the Stars,3/9/2021
4719,2155,13,Perdono,26/4/2012
4720,2156,12,No Scrubs,12/9/2012
4721,2156,,Waterfalls,6/10/2014
4722,2156,17,Creep,20/6/2002
4723,2156,16,Unpretty,
4724,2156,9,Red Light Special,21/2/2013
4725,2156,6,Diggin' On You,20/10/2017
4726,2156,,"Baby, Baby, Baby",3/7/2008
4727,2157,2,Hello It's Me,22/1/2009
4728,2157,1,I Saw the Light,13/11/2002
4729,2158,13,Life is a Highway,29/11/2013
4730,2159,,She's a Lady,
4731,2159,6,Delilah,
4732,2159,6,The Green Green Grass of Home,31/7/2012
4733,2159,18,Help Yourself,11/6/2021
4734,2159,9,It's Not Unusual,14/10/2007
4735,2159,5,Without Love (There Is Nothing),2/12/2016
4736,2159,2,Daughter of Darkness,12/12/2014
4737,2159,3,What's New Pussycat?,5/12/2023
4738,2159,17,I'll Never Fall in Love Again,20/10/2021
4739,2159,16,Love Me Tonight,19/6/2015
4740,2160,18,Kiss,21/10/2019
4741,2161,12,Sex Bomb,8/4/2001
4742,2162,15,Refugee,
4743,2162,3,Free Fallin',26/9/2011
4744,2163,3,Marie,27/9/2011
4745,2163,16,The Dipsy Doodle,4/11/2015
4746,2164,13,I'll Never Smile Again,6/4/2000
4747,2164,,There Are Such Things,
4748,2164,6,In the Blues of the Evening,6/5/2008
4749,2165,,It's All in the Game,13/12/2006
4750,2166,15,Crimson & Clover,21/11/2003
4751,2166,1,Mony Mony,12/9/2008
4752,2166,19,Hanky Panky,
4753,2166,1,Crystal Blue Persuasion,
4754,2167,1,I'll Be Your Everything,27/8/2012
4755,2168,3,Dizzy,18/7/2012
4756,2168,8,Sheila,21/5/2001
4757,2168,4,Sweet Pea,17/10/2006
4758,2169,1,Singing The Blues,3/3/2007
4759,2170,1,Wild Thing,17/3/2003
4760,2170,6,Funky Cold Medina,19/6/2021
4761,2171,20,Mickey,10/2/2015
4762,2172,3,Un-Break My Heart,27/6/2002
4763,2172,14,Breathe Again,25/2/2005
4764,2172,3,You're Makin' Me High,3/7/2012
4765,2172,10,He Wasn't Man Enough,2/10/2021
4766,2172,9,Another Sad Love Song,14/3/2012
4767,2172,1,I Don't Want To,26/12/2002
4768,2173,9,Stranger in Paradise,13/8/2010
4769,2173,18,Because of You,28/5/2017
4770,2173,4,Rags to Riches,1/7/2016
4771,2173,18,"Cold, Cold Heart",3/2/2002
4772,2173,10,(I Left My Heart in) San Francisco,
4773,2174,2,(Is This the Way To) Amarillo,31/10/2020
4774,2174,1,I Did What I Did For Maria,22/10/2000
4775,2175,,Stranger in Paradise,19/11/2020
4776,2175,3,The Last Time I Saw Paris,
4777,2175,20,There's No Tomorrow,21/6/2001
4778,2176,8,Tie a Yellow Ribbon 'round the Old Oak Tree,17/10/2019
4779,2176,,Knock Three Times,1/1/2024
4780,2176,11,"Say, Has Anybody Seen My Sweet Gypsy Rose?",14/8/2002
4781,2177,7,Nobody Knows,24/12/2005
4782,2178,16,If I Had No Loot,22/1/2002
4783,2179,18,Professional Widow (It's Got To Be Big),5/10/2019
4784,2180,,Rosanna,11/10/2023
4785,2180,4,Africa,5/3/2005
4786,2180,16,Hold the Line,16/9/2009
4787,2181,19,Mr Bartender,5/6/2012
4788,2182,5,China in Your Hand,28/2/2018
4789,2182,8,Heart & Soul,26/4/2016
4790,2183,18,They Don't Know,22/7/2015
4791,2184,1,Fast Car,9/11/2006
4792,2184,7,Give Me One Reason,7/8/2002
4793,2185,7,Drops of Jupiter (Tell Me),31/12/2002
,2185,19,"Hey, soul sister",2/9/2016
4795,2185,,Drive By,23/7/2022
4796,2186,15,Billionaire,10/1/2003
4797,2187,20,Sing,13/7/2007
4798,2188,7,If I Had a Hammer,3/4/2011
4799,2189,15,Da Da Da ich lieb dich nicht du liebst mich nicht aha aha aha,2/7/2008
4800,2190,5,Addictive,18/9/2003
4801,2191,12,Slow Jamz,
,2192,9,Barbados,1/7/2006
4803,2193,5,Beautiful Day,26/1/2014
4804,2193,14,With Or Without You,27/4/2024
4805,2193,11,I Still Haven't Found What I'm Looking For,22/8/2006
4806,2193,11,Desire,24/7/2018
4807,2193,12,"Hold Me, Thrill Me, Kiss Me, Kill Me",25/10/2009
4808,2193,,Discotheque,28/2/2021
4809,2193,8,Vertigo,3/4/2007
4810,2193,18,One,25/1/2002
4811,2193,5,The Fly,17/10/2021
4812,2193,2,The Sweetest Thing,29/9/2010
4813,2193,3,Mysterious Ways,13/2/2012
4814,2193,13,Where the Streets Have No Name,20/11/2004
4815,2193,14,Pride (In the Name of Love),15/8/2020
4816,2193,6,Stuck in a Moment You Can't Get Out Of,4/7/2019
4817,2193,2,Electrical Storm,20/8/2000
4818,2193,2,Staring At the Sun,17/4/2012
4819,2193,1,"Stay (Faraway, So Close!)",21/10/2013
4820,2193,,Walk On,22/5/2012
4821,2193,13,Sometimes You Can't Make it On Your Own,
4822,2193,14,Angel of Harlem,21/6/2005
4823,2193,,Window In The Skies,26/2/2006
4824,2193,1,Elevation,11/1/2014
4825,2193,1,New Year's Day,
4826,2194,10,The Saints are Coming,1/5/2004
4827,2195,6,Can't Help Falling in Love,6/1/2006
4828,2195,19,Red Red Wine,30/5/2009
4829,2195,16,Kingston Town,
4830,2195,10,The Way You do the Things You Do,
4831,2196,14,I Got You Babe,18/9/2023
4832,2197,11,Cat's in the Cradle,27/2/2005
4833,2197,10,Everything About You,29/4/2014
4834,2198,,Free,9/12/2014
4835,2199,3,Vienna,22/11/2005
4836,2200,13,Ti Amo,23/10/2006
4837,2201,2,Follow Me,14/1/2017
,2202,20,Born Slippy,13/2/2004
4839,2203,4,Cantaloop (Flip Fantasia),4/11/2023
4840,2204,4,We Are the World,1/12/2018
4841,2205,14,Yeah!,3/9/2018
4842,2205,20,Burn,12/4/2019
4843,2205,2,U Got it Bad,4/7/2007
4844,2205,2,You make Me Wanna,8/9/2009
,2205,,U Remind Me,15/6/2012
4846,2205,5,Confessions Part II,30/10/2014
4847,2205,14,More,21/6/2022
4848,2205,2,Nice & Slow,23/1/2012
4849,2205,11,Caught Up,31/1/2003
4850,2206,9,My Boo,5/4/2005
4851,2207,2,DJ got us fallin' in love,15/1/2001
4852,2208,18,OMG,21/10/2018
4853,2209,7,Love In This Club,11/11/2023
4854,2210,17,Ain't We Got Fun?,8/1/2012
4855,2211,14,Jump,9/3/2013
4856,2211,12,Can't Stop Loving You,28/2/2012
4857,2211,10,Why Can't This Be Love?,15/5/2013
4858,2212,12,The Hustle,18/1/2018
,2213,,Brown Eyed Girl,14/2/2007
4860,2214,,A Thousand Miles,21/11/2012
4861,2215,13,Save the Best For Last,20/1/2014
4862,2215,,Colors of the Wind,21/11/2009
4863,2215,7,The Sweetest Days,14/1/2014
4864,2216,16,Chariots of Fire,27/11/2016
4865,2216,19,Conquest of Paradise,
4866,2217,14,Ice Ice Baby,8/6/2023
4867,2217,9,Play That Funky Music,25/10/2005
4868,2218,18,Perfect Day,3/12/2016
4869,2219,4,(Ghost) Riders in the Sky,24/9/2019
4870,2219,5,Ballerina,9/1/2009
4871,2219,11,Let it Snow! Let it Snow! Let it Snow!,8/7/2012
4872,2219,10,There! I've Said it Again,16/1/2012
4873,2219,2,When The Lights Go On Again (All Over The World),
4874,2219,,My Devotion,14/9/2001
4875,2219,11,Someday (You'll Want Me to Want You),24/11/2009
4876,2220,15,Auf Wiederseh'n Sweetheart,28/4/2021
4877,2220,3,(There'll Be Bluebirds Over) the White Cliffs of Dover,4/10/2021
4878,2220,19,Homing Waltz,30/7/2023
4879,2221,2,The Prisoner's Song,13/4/2011
4880,2222,19,Everything You Want,9/5/2021
4881,2223,14,You're Breakin' My Heart,28/11/2010
4882,2223,2,On the Street Where You Live,10/12/2018
4883,2224,18,The Night The Lights Went Out In Georgia,
4884,2225,10,Turn The Beat Around,15/2/2021
4885,2226,12,Apres Toi,11/1/2022
4886,2227,13,It Must Be Him (Seul Sur Son Etoile),21/12/2022
4887,2228,17,Fade to Grey,6/12/2020
4888,2229,8,Mozart Symphony No 40 in G Minor,30/1/2008
,2230,8,A Fifth of Beethoven,29/10/2003
4890,2231,5,Everybody Have Fun Tonight,22/11/2006
4891,2232,15,Cisco Kid,16/12/2013
4892,2232,6,Low Rider,4/1/2022
4893,2232,,Why Can't We Be Friends?,17/6/2005
